operation,occupancy
59147,994
59148,996
59149,995
59150,994
59151,993
59152,994
59153,995
59154,996
59155,995
59156,994
59157,993
59158,994
59159,994
59160,995
59161,995
59162,995
59163,997
59164,996
59165,996
59166,996
59167,997
59168,998
59169,999
59170,1000
59171,1000
59172,1000
59173,1000
59174,999
59175,998
59176,997
59177,996
59178,995
59179,995
59180,996
59181,997
59182,998
59183,999
59184,1000
59185,1000
59186,1000
59187,1000
59188,999
59189,998
59190,997
59191,996
59192,995
59193,995
59194,996
59195,997
59196,998
59197,997
59198,998
59199,998
59200,999
59201,999
59202,1000
59203,1000
59204,999
59205,998
59206,997
59207,996
59208,995
59209,995
59210,995
59211,996
59212,996
59213,997
59214,998
59215,999
59216,1000
59217,1000
59218,1000
59219,1000
59220,999
59221,998
59222,997
59223,996
59224,995
59225,995
59226,996
59227,997
59228,997
59229,998
59230,999
59231,1000
59232,1000
59233,1000
59234,999
59235,998
59236,997
59237,996
59238,996
59239,996
59240,997
59241,997
59242,998
59243,999
59244,1000
59245,1000
59246,1000
59247,1000
59248,999
59249,998
59250,997
59251,996
59252,995
59253,994
59254,993
59255,993
59256,994
59257,995
59258,996
59259,996
59260,997
59261,998
59262,998
59263,999
59264,1000
59265,1000
59266,999
59267,998
59268,997
59269,996
59270,995
59271,995
59272,996
59273,997
59274,998
59275,998
59276,999
59277,999
59278,1000
59279,1000
59280,1000
59281,1000
59282,999
59283,998
59284,997
59285,996
59286,996
59287,996
59288,996
59289,997
59290,998
59291,999
59292,1000
59293,1000
59294,1000
59295,1000
59296,999
59297,998
59298,997
59299,996
59300,995
59301,994
59302,994
59303,995
59304,996
59305,997
59306,998
59307,999
59308,998
59309,999
59310,999
59311,1000
59312,999
59313,999
59314,1000
59315,1000
59316,999
59317,998
59318,997
59319,996
59320,996
59321,997
59322,998
59323,999
59324,999
59325,1000
59326,999
59327,999
59328,1000
59329,1000
59330,999
59331,998
59332,997
59333,996
59334,995
59335,994
59336,994
59337,995
59338,994
59339,995
59340,995
59341,996
59342,996
59343,996
59344,996
59345,996
59346,996
59347,996
59348,997
59349,997
59350,997
59351,997
59352,998
59353,999
59354,999
59355,1000
59356,999
59357,998
59358,997
59359,996
59360,995
59361,995
59362,996
59363,997
59364,998
59365,999
59366,999
59367,1000
59368,1000
59369,1000
59370,999
59371,998
59372,997
59373,996
59374,996
59375,997
59376,998
59377,998
59378,998
59379,998
59380,999
59381,999
59382,999
59383,1000
59384,1000
59385,1000
59386,999
59387,998
59388,997
59389,998
59390,997
59391,996
59392,995
59393,994
59394,993
59395,992
59396,991
59397,990
59398,989
59399,988
59400,987
59401,986
59402,985
59403,984
59404,983
59405,982
59406,981
59407,980
59408,979
59409,978
59410,977
59411,976
59412,975
59413,974
59414,973
59415,972
59416,972
59417,971
59418,970
59419,969
59420,968
59421,967
59422,966
59423,965
59424,964
59425,963
59426,962
59427,962
59428,962
59429,962
59430,962
59431,961
59432,960
59433,959
59434,960
59435,959
59436,960
59437,959
59438,960
59439,959
59440,960
59441,959
59442,960
59443,961
59444,962
59445,961
59446,962
59447,963
59448,964
59449,965
59450,966
59451,967
59452,967
59453,966
59454,967
59455,966
59456,968
59457,967
59458,968
59459,969
59460,970
59461,971
59462,972
59463,973
59464,974
59465,974
59466,975
59467,975
59468,976
59469,977
59470,978
59471,979
59472,980
59473,980
59474,980
59475,980
59476,981
59477,981
59478,981
59479,982
59480,982
59481,982
59482,982
59483,983
59484,984
59485,985
59486,986
59487,987
59488,987
59489,987
59490,988
59491,989
59492,990
59493,991
59494,991
59495,993
59496,992
59497,992
59498,992
59499,993
59500,994
59501,995
59502,996
59503,997
59504,996
59505,995
59506,995
59507,995
59508,996
59509,997
59510,998
59511,999
59512,998
59513,997
59514,998
59515,999
59516,1000
59517,1000
59518,999
59519,998
59520,997
59521,996
59522,995
59523,995
59524,996
59525,997
59526,997
59527,998
59528,999
59529,1000
59530,1000
59531,1000
59532,999
59533,998
59534,997
59535,996
59536,995
59537,994
59538,993
59539,993
59540,993
59541,993
59542,994
59543,995
59544,996
59545,997
59546,998
59547,999
59548,999
59549,998
59550,997
59551,996
59552,995
59553,994
59554,993
59555,993
59556,994
59557,995
59558,995
59559,996
59560,997
59561,997
59562,998
59563,999
59564,999
59565,998
59566,997
59567,996
59568,995
59569,994
59570,993
59571,994
59572,994
59573,995
59574,996
59575,995
59576,996
59577,996
59578,997
59579,997
59580,998
59581,999
59582,1000
59583,1000
59584,999
59585,998
59586,997
59587,996
59588,995
59589,994
59590,994
59591,995
59592,996
59593,997
59594,998
59595,998
59596,998
59597,999
59598,1000
59599,1000
59600,1000
59601,1000
59602,999
59603,998
59604,997
59605,996
59606,995
59607,995
59608,996
59609,995
59610,996
59611,997
59612,998
59613,998
59614,1000
59615,999
59616,1000
59617,1000
59618,999
59619,998
59620,997
59621,996
59622,995
59623,994
59624,993
59625,994
59626,994
59627,995
59628,996
59629,997
59630,996
59631,996
59632,997
59633,996
59634,997
59635,998
59636,999
59637,999
59638,999
59639,1000
59640,1000
59641,1000
59642,1000
59643,1000
59644,999
59645,998
59646,997
59647,996
59648,995
59649,996
59650,996
59651,997
59652,998
59653,999
59654,1000
59655,1000
59656,999
59657,1000
59658,1000
59659,1000
59660,999
59661,998
59662,997
59663,996
59664,995
59665,994
59666,993
59667,993
59668,994
59669,995
59670,995
59671,996
59672,996
59673,997
59674,997
59675,998
59676,999
59677,999
59678,1000
59679,1000
59680,999
59681,998
59682,997
59683,996
59684,996
59685,997
59686,997
59687,998
59688,999
59689,1000
59690,999
59691,999
59692,1000
59693,1000
59694,1000
59695,1000
59696,999
59697,998
59698,997
59699,996
59700,995
59701,995
59702,996
59703,997
59704,997
59705,998
59706,998
59707,999
59708,1000
59709,1000
59710,1000
59711,1000
59712,999
59713,998
59714,997
59715,996
59716,995
59717,995
59718,996
59719,996
59720,997
59721,998
59722,999
59723,1000
59724,1000
59725,1000
59726,999
59727,1000
59728,1000
59729,1000
59730,999
59731,998
59732,997
59733,996
59734,996
59735,997
59736,998
59737,999
59738,999
59739,998
59740,999
59741,999
59742,1000
59743,1000
59744,1000
59745,1000
59746,999
59747,998
59748,997
59749,996
59750,995
59751,994
59752,994
59753,995
59754,996
59755,997
59756,998
59757,999
59758,1000
59759,1000
59760,999
59761,998
59762,997
59763,996
59764,995
59765,994
59766,993
59767,992
59768,992
59769,992
59770,992
59771,993
59772,994
59773,993
59774,993
59775,994
59776,994
59777,994
59778,995
59779,994
59780,994
59781,996
59782,996
59783,996
59784,996
59785,997
59786,998
59787,999
59788,1000
59789,1000
59790,1000
59791,1000
59792,999
59793,998
59794,997
59795,996
59796,995
59797,995
59798,996
59799,997
59800,998
59801,999
59802,1000
59803,1000
59804,1000
59805,1000
59806,999
59807,998
59808,997
59809,996
59810,996
59811,997
59812,998
59813,999
59814,1000
59815,1000
59816,1000
59817,1000
59818,999
59819,998
59820,997
59821,996
59822,995
59823,994
59824,993
59825,992
59826,991
59827,992
59828,992
59829,993
59830,994
59831,995
59832,996
59833,997
59834,998
59835,999
59836,999
59837,998
59838,997
59839,996
59840,995
59841,994
59842,994
59843,995
59844,996
59845,995
59846,996
59847,997
59848,998
59849,999
59850,1000
59851,1000
59852,1000
59853,1000
59854,1000
59855,1000
59856,999
59857,998
59858,997
59859,996
59860,995
59861,994
59862,995
59863,995
59864,996
59865,997
59866,997
59867,998
59868,998
59869,999
59870,1000
59871,1000
59872,999
59873,998
59874,997
59875,996
59876,995
59877,995
59878,996
59879,997
59880,998
59881,999
59882,1000
59883,1000
59884,1000
59885,1000
59886,1000
59887,1000
59888,999
59889,998
59890,997
59891,996
59892,995
59893,996
59894,996
59895,997
59896,998
59897,999
59898,999
59899,1000
59900,999
59901,1000
59902,1000
59903,1000
59904,999
59905,998
59906,997
59907,996
59908,995
59909,994
59910,994
59911,995
59912,995
59913,996
59914,995
59915,994
59916,993
59917,992
59918,991
59919,992
59920,992
59921,992
59922,992
59923,992
59924,992
59925,992
59926,992
59927,992
59928,994
59929,993
59930,993
59931,993
59932,994
59933,995
59934,996
59935,997
59936,998
59937,997
59938,997
59939,997
59940,998
59941,999
59942,1000
59943,1000
59944,999
59945,998
59946,997
59947,996
59948,995
59949,994
59950,993
59951,993
59952,993
59953,993
59954,993
59955,994
59956,994
59957,995
59958,996
59959,997
59960,997
59961,998
59962,999
59963,999
59964,1000
59965,1000
59966,1000
59967,1000
59968,999
59969,998
59970,997
59971,996
59972,995
59973,995
59974,996
59975,997
59976,998
59977,998
59978,999
59979,1000
59980,1000
59981,1000
59982,999
59983,998
59984,997
59985,996
59986,995
59987,995
59988,996
59989,997
59990,998
59991,999
59992,1000
59993,1000
59994,1000
59995,999
59996,1000
59997,1000
59998,999
59999,998
60000,997
60001,996
60002,995
60003,994
60004,994
60005,994
60006,996
60007,995
60008,996
60009,997
60010,998
60011,999
60012,998
60013,997
60014,998
60015,999
60016,999
60017,999
60018,1000
60019,1000
60020,999
60021,998
60022,997
60023,996
60024,995
60025,995
60026,996
60027,997
60028,998
60029,999
60030,999
60031,999
60032,1000
60033,1000
60034,999
60035,999
60036,1000
60037,1000
60038,999
60039,1000
60040,999
60041,999
60042,1000
60043,1000
60044,1000
60045,1000
60046,999
60047,998
60048,997
60049,996
60050,995
60051,995
60052,996
60053,996
60054,997
60055,997
60056,998
60057,999
60058,999
60059,1000
60060,1000
60061,1000
60062,1000
60063,1000
60064,1000
60065,1000
60066,999
60067,998
60068,997
60069,996
60070,995
60071,994
60072,994
60073,995
60074,995
60075,996
60076,996
60077,995
60078,994
60079,993
60080,992
60081,993
60082,994
60083,995
60084,995
60085,996
60086,997
60087,997
60088,998
60089,999
60090,1000
60091,1000
60092,1000
60093,1000
60094,999
60095,998
60096,997
60097,996
60098,996
60099,997
60100,997
60101,998
60102,998
60103,999
60104,1000
60105,1000
60106,999
60107,1000
60108,999
60109,999
60110,1000
60111,1000
60112,999
60113,998
60114,997
60115,996
60116,995
60117,994
60118,993
60119,993
60120,994
60121,995
60122,996
60123,997
60124,997
60125,998
60126,998
60127,999
60128,1000
60129,1000
60130,999
60131,1000
60132,1000
60133,1000
60134,999
60135,1000
60136,1000
60137,1000
60138,999
60139,998
60140,997
60141,996
60142,995
60143,994
60144,994
60145,995
60146,995
60147,996
60148,996
60149,997
60150,998
60151,999
60152,1000
60153,1000
60154,999
60155,998
60156,997
60157,996
60158,995
60159,994
60160,993
60161,993
60162,994
60163,995
60164,995
60165,995
60166,996
60167,997
60168,998
60169,998
60170,999
60171,999
60172,1000
60173,1000
60174,999
60175,998
60176,997
60177,996
60178,995
60179,996
60180,996
60181,997
60182,997
60183,997
60184,998
60185,999
60186,1000
60187,1000
60188,999
60189,998
60190,997
60191,996
60192,995
60193,994
60194,993
60195,993
60196,994
60197,995
60198,995
60199,995
60200,996
60201,997
60202,998
60203,999
60204,1000
60205,999
60206,998
60207,998
60208,997
60209,998
60210,998
60211,999
60212,1000
60213,1000
60214,1000
60215,1000
60216,999
60217,998
60218,997
60219,996
60220,995
60221,995
60222,996
60223,997
60224,997
60225,998
60226,998
60227,999
60228,1000
60229,1000
60230,1000
60231,1000
60232,999
60233,998
60234,997
60235,996
60236,995
60237,996
60238,996
60239,997
60240,998
60241,998
60242,999
60243,1000
60244,1000
60245,1000
60246,999
60247,998
60248,997
60249,996
60250,995
60251,996
60252,996
60253,997
60254,998
60255,999
60256,998
60257,998
60258,997
60259,998
60260,998
60261,998
60262,998
60263,998
60264,999
60265,999
60266,1000
60267,1000
60268,1000
60269,1000
60270,1000
60271,1000
60272,999
60273,998
60274,997
60275,996
60276,995
60277,996
60278,996
60279,997
60280,997
60281,998
60282,999
60283,999
60284,1000
60285,1000
60286,999
60287,998
60288,997
60289,996
60290,996
60291,997
60292,998
60293,998
60294,999
60295,1000
60296,1000
60297,1000
60298,1000
60299,1000
60300,1000
60301,1000
60302,999
60303,999
60304,1000
60305,1000
60306,1000
60307,1000
60308,999
60309,1000
60310,999
60311,1000
60312,1000
60313,1000
60314,999
60315,998
60316,997
60317,996
60318,995
60319,994
60320,994
60321,994
60322,994
60323,995
60324,996
60325,997
60326,999
60327,999
60328,1000
60329,1000
60330,999
60331,998
60332,997
60333,996
60334,995
60335,994
60336,994
60337,995
60338,996
60339,997
60340,998
60341,998
60342,998
60343,999
60344,1000
60345,1000
60346,1000
60347,1000
60348,1000
60349,1000
60350,1000
60351,1000
60352,999
60353,1000
60354,999
60355,999
60356,1000
60357,1000
60358,1000
60359,1000
60360,999
60361,998
60362,997
60363,996
60364,995
60365,995
60366,996
60367,997
60368,998
60369,999
60370,999
60371,999
60372,1000
60373,1000
60374,999
60375,998
60376,997
60377,996
60378,997
60379,997
60380,998
60381,999
60382,999
60383,1000
60384,999
60385,999
60386,999
60387,999
60388,1000
60389,1000
60390,999
60391,998
60392,997
60393,996
60394,995
60395,995
60396,996
60397,997
60398,998
60399,998
60400,999
60401,1000
60402,999
60403,1000
60404,1000
60405,1000
60406,999
60407,998
60408,997
60409,996
60410,995
60411,994
60412,994
60413,996
60414,997
60415,998
60416,999
60417,1000
60418,1000
60419,999
60420,998
60421,997
60422,996
60423,995
60424,995
60425,996
60426,996
60427,997
60428,998
60429,999
60430,1000
60431,1000
60432,999
60433,998
60434,997
60435,996
60436,995
60437,995
60438,996
60439,996
60440,997
60441,998
60442,999
60443,1000
60444,1000
60445,1000
60446,1000
60447,1000
60448,999
60449,998
60450,997
60451,996
60452,996
60453,996
60454,997
60455,997
60456,998
60457,999
60458,999
60459,1000
60460,999
60461,999
60462,999
60463,998
60464,997
60465,996
60466,995
60467,994
60468,993
60469,992
60470,993
60471,994
60472,994
60473,995
60474,995
60475,996
60476,997
60477,997
60478,998
60479,999
60480,1000
60481,999
60482,999
60483,1000
60484,1000
60485,1000
60486,999
60487,998
60488,997
60489,996
60490,996
60491,995
60492,995
60493,996
60494,996
60495,997
60496,998
60497,999
60498,1000
60499,1000
60500,1000
60501,1000
60502,999
60503,998
60504,997
60505,996
60506,995
60507,995
60508,996
60509,996
60510,997
60511,998
60512,999
60513,1000
60514,1000
60515,1000
60516,999
60517,998
60518,997
60519,996
60520,996
60521,997
60522,997
60523,998
60524,999
60525,1000
60526,1000
60527,1000
60528,999
60529,1000
60530,1000
60531,1000
60532,999
60533,998
60534,997
60535,996
60536,995
60537,994
60538,994
60539,994
60540,995
60541,995
60542,996
60543,997
60544,997
60545,996
60546,997
60547,997
60548,998
60549,998
60550,1000
60551,999
60552,1000
60553,1000
60554,999
60555,998
60556,997
60557,996
60558,996
60559,997
60560,997
60561,998
60562,998
60563,999
60564,1000
60565,1000
60566,999
60567,998
60568,999
60569,999
60570,1000
60571,1000
60572,1000
60573,1000
60574,1000
60575,1000
60576,999
60577,998
60578,997
60579,996
60580,996
60581,995
60582,995
60583,994
60584,994
60585,995
60586,996
60587,997
60588,998
60589,998
60590,998
60591,998
60592,999
60593,999
60594,1000
60595,1000
60596,999
60597,998
60598,997
60599,996
60600,995
60601,995
60602,996
60603,997
60604,998
60605,999
60606,998
60607,998
60608,998
60609,998
60610,998
60611,999
60612,1000
60613,1000
60614,999
60615,998
60616,997
60617,996
60618,995
60619,995
60620,996
60621,997
60622,998
60623,999
60624,1000
60625,1000
60626,1000
60627,1000
60628,1000
60629,1000
60630,999
60631,998
60632,997
60633,996
60634,995
60635,995
60636,995
60637,996
60638,996
60639,997
60640,997
60641,998
60642,999
60643,999
60644,1000
60645,1000
60646,1000
60647,1000
60648,999
60649,1000
60650,1000
60651,1000
60652,999
60653,998
60654,997
60655,996
60656,995
60657,994
60658,994
60659,995
60660,996
60661,996
60662,997
60663,998
60664,998
60665,999
60666,1000
60667,1000
60668,999
60669,998
60670,997
60671,997
60672,997
60673,998
60674,999
60675,1000
60676,999
60677,999
60678,1000
60679,1000
60680,999
60681,1000
60682,1000
60683,1000
60684,999
60685,998
60686,997
60687,996
60688,996
60689,996
60690,997
60691,996
60692,996
60693,996
60694,996
60695,996
60696,997
60697,997
60698,998
60699,999
60700,1000
60701,1000
60702,999
60703,998
60704,997
60705,996
60706,995
60707,994
60708,994
60709,994
60710,995
60711,995
60712,996
60713,997
60714,997
60715,998
60716,999
60717,1000
60718,999
60719,999
60720,1000
60721,1000
60722,999
60723,998
60724,997
60725,996
60726,996
60727,996
60728,997
60729,998
60730,999
60731,999
60732,1000
60733,1000
60734,999
60735,998
60736,997
60737,996
60738,995
60739,994
60740,994
60741,994
60742,994
60743,995
60744,996
60745,997
60746,998
60747,999
60748,1000
60749,1000
60750,1000
60751,1000
60752,999
60753,998
60754,997
60755,996
60756,995
60757,994
60758,994
60759,995
60760,996
60761,996
60762,997
60763,998
60764,999
60765,1000
60766,999
60767,1000
60768,1000
60769,1000
60770,999
60771,998
60772,997
60773,996
60774,995
60775,994
60776,994
60777,994
60778,995
60779,995
60780,995
60781,996
60782,996
60783,995
60784,994
60785,995
60786,996
60787,997
60788,997
60789,999
60790,998
60791,999
60792,999
60793,999
60794,1000
60795,1000
60796,999
60797,998
60798,997
60799,996
60800,995
60801,994
60802,993
60803,993
60804,993
60805,994
60806,994
60807,995
60808,994
60809,993
60810,992
60811,991
60812,992
60813,993
60814,993
60815,994
60816,995
60817,995
60818,995
60819,996
60820,996
60821,997
60822,997
60823,998
60824,998
60825,998
60826,999
60827,999
60828,1000
60829,1000
60830,999
60831,998
60832,997
60833,996
60834,996
60835,997
60836,998
60837,998
60838,999
60839,1000
60840,1000
60841,1000
60842,1000
60843,1000
60844,999
60845,998
60846,997
60847,996
60848,996
60849,997
60850,998
60851,998
60852,999
60853,999
60854,1000
60855,1000
60856,1000
60857,1000
60858,999
60859,998
60860,997
60861,996
60862,995
60863,996
60864,996
60865,997
60866,998
60867,999
60868,999
60869,999
60870,1000
60871,1000
60872,1000
60873,1000
60874,999
60875,998
60876,997
60877,996
60878,996
60879,996
60880,997
60881,997
60882,998
60883,998
60884,998
60885,999
60886,1000
60887,1000
60888,1000
60889,999
60890,1000
60891,1000
60892,999
60893,998
60894,997
60895,996
60896,995
60897,994
60898,993
60899,994
60900,994
60901,994
60902,994
60903,995
60904,996
60905,997
60906,998
60907,999
60908,1000
60909,1000
60910,999
60911,998
60912,997
60913,996
60914,995
60915,994
60916,993
60917,993
60918,994
60919,995
60920,996
60921,997
60922,998
60923,999
60924,1000
60925,1000
60926,1000
60927,1000
60928,999
60929,998
60930,997
60931,996
60932,995
60933,995
60934,996
60935,997
60936,998
60937,998
60938,999
60939,999
60940,1000
60941,1000
60942,999
60943,998
60944,997
60945,996
60946,996
60947,996
60948,997
60949,998
60950,999
60951,999
60952,1000
60953,1000
60954,1000
60955,1000
60956,999
60957,998
60958,997
60959,997
60960,998
60961,999
60962,999
60963,1000
60964,999
60965,999
60966,1000
60967,1000
60968,1000
60969,1000
60970,999
60971,998
60972,997
60973,996
60974,996
60975,996
60976,997
60977,997
60978,998
60979,999
60980,999
60981,1000
60982,1000
60983,1000
60984,999
60985,998
60986,997
60987,996
60988,996
60989,997
60990,998
60991,999
60992,1000
60993,1000
60994,999
60995,1000
60996,1000
60997,1000
60998,999
60999,998
61000,997
61001,996
61002,995
61003,994
61004,994
61005,995
61006,996
61007,996
61008,997
61009,997
61010,998
61011,999
61012,999
61013,1000
61014,1000
61015,1000
61016,999
61017,998
61018,997
61019,996
61020,995
61021,995
61022,996
61023,997
61024,998
61025,998
61026,998
61027,999
61028,1000
61029,1000
61030,999
61031,998
61032,997
61033,996
61034,995
61035,994
61036,993
61037,993
61038,994
61039,994
61040,994
61041,993
61042,992
61043,993
61044,994
61045,995
61046,996
61047,997
61048,998
61049,999
61050,1000
61051,1000
61052,999
61053,998
61054,997
61055,996
61056,997
61057,997
61058,998
61059,999
61060,1000
61061,1000
61062,999
61063,1000
61064,1000
61065,1000
61066,999
61067,998
61068,997
61069,996
61070,995
61071,994
61072,994
61073,994
61074,995
61075,995
61076,996
61077,997
61078,998
61079,999
61080,999
61081,998
61082,997
61083,996
61084,995
61085,994
61086,995
61087,995
61088,996
61089,997
61090,998
61091,998
61092,998
61093,999
61094,1000
61095,1000
61096,999
61097,998
61098,997
61099,996
61100,995
61101,994
61102,993
61103,993
61104,994
61105,995
61106,994
61107,995
61108,995
61109,995
61110,996
61111,997
61112,998
61113,999
61114,1000
61115,1000
61116,1000
61117,1000
61118,1000
61119,1000
61120,999
61121,998
61122,997
61123,996
61124,995
61125,994
61126,994
61127,995
61128,996
61129,997
61130,997
61131,996
61132,997
61133,997
61134,998
61135,999
61136,1000
61137,1000
61138,999
61139,999
61140,1000
61141,1000
61142,999
61143,998
61144,997
61145,996
61146,995
61147,994
61148,994
61149,995
61150,995
61151,996
61152,996
61153,997
61154,998
61155,999
61156,998
61157,997
61158,998
61159,999
61160,1000
61161,999
61162,1000
61163,1000
61164,999
61165,998
61166,997
61167,996
61168,995
61169,994
61170,993
61171,993
61172,993
61173,994
61174,995
61175,995
61176,997
61177,997
61178,998
61179,999
61180,1000
61181,1000
61182,1000
61183,1000
61184,999
61185,998
61186,997
61187,996
61188,995
61189,994
61190,993
61191,992
61192,992
61193,992
61194,992
61195,992
61196,992
61197,992
61198,992
61199,994
61200,994
61201,995
61202,996
61203,997
61204,998
61205,997
61206,997
61207,998
61208,999
61209,999
61210,1000
61211,1000
61212,1000
61213,1000
61214,999
61215,998
61216,997
61217,996
61218,995
61219,995
61220,996
61221,997
61222,997
61223,997
61224,998
61225,999
61226,999
61227,1000
61228,1000
61229,1000
61230,999
61231,998
61232,997
61233,996
61234,995
61235,994
61236,993
61237,995
61238,994
61239,995
61240,995
61241,996
61242,996
61243,997
61244,998
61245,999
61246,1000
61247,999
61248,1000
61249,1000
61250,1000
61251,1000
61252,1000
61253,999
61254,1000
61255,1000
61256,999
61257,998
61258,997
61259,996
61260,996
61261,997
61262,997
61263,998
61264,998
61265,999
61266,1000
61267,1000
61268,1000
61269,1000
61270,1000
61271,1000
61272,999
61273,999
61274,1000
61275,1000
61276,999
61277,998
61278,997
61279,996
61280,996
61281,997
61282,998
61283,999
61284,999
61285,1000
61286,999
61287,999
61288,1000
61289,1000
61290,999
61291,999
61292,1000
61293,1000
61294,999
61295,998
61296,997
61297,997
61298,998
61299,998
61300,997
61301,997
61302,998
61303,999
61304,1000
61305,1000
61306,999
61307,1000
61308,1000
61309,999
61310,1000
61311,1000
61312,999
61313,998
61314,997
61315,996
61316,996
61317,996
61318,997
61319,997
61320,998
61321,998
61322,998
61323,999
61324,1000
61325,1000
61326,999
61327,998
61328,997
61329,996
61330,995
61331,994
61332,995
61333,995
61334,996
61335,997
61336,998
61337,997
61338,998
61339,998
61340,998
61341,997
61342,997
61343,997
61344,997
61345,998
61346,997
61347,997
61348,997
61349,997
61350,997
61351,997
61352,997
61353,998
61354,997
61355,998
61356,998
61357,999
61358,1000
61359,1000
61360,999
61361,998
61362,997
61363,996
61364,995
61365,994
61366,995
61367,995
61368,996
61369,997
61370,998
61371,999
61372,999
61373,1000
61374,1000
61375,1000
61376,999
61377,998
61378,997
61379,996
61380,995
61381,996
61382,996
61383,997
61384,998
61385,999
61386,1000
61387,1000
61388,999
61389,998
61390,997
61391,996
61392,995
61393,994
61394,995
61395,995
61396,996
61397,997
61398,997
61399,997
61400,997
61401,997
61402,999
61403,999
61404,998
61405,997
61406,996
61407,995
61408,994
61409,993
61410,992
61411,991
61412,990
61413,989
61414,988
61415,987
61416,986
61417,986
61418,987
61419,987
61420,986
61421,985
61422,985
61423,986
61424,986
61425,987
61426,986
61427,986
61428,986
61429,986
61430,987
61431,988
61432,987
61433,986
61434,985
61435,984
61436,983
61437,984
61438,983
61439,982
61440,981
61441,980
61442,979
61443,978
61444,977
61445,976
61446,975
61447,974
61448,973
61449,972
61450,971
61451,970
61452,969
61453,968
61454,967
61455,966
61456,965
61457,964
61458,963
61459,962
61460,961
61461,960
61462,959
61463,959
61464,958
61465,957
61466,956
61467,956
61468,956
61469,955
61470,954
61471,953
61472,953
61473,953
61474,954
61475,953
61476,953
61477,953
61478,953
61479,953
61480,954
61481,953
61482,954
61483,953
61484,954
61485,953
61486,952
61487,952
61488,953
61489,952
61490,953
61491,954
61492,954
61493,955
61494,956
61495,957
61496,958
61497,958
61498,959
61499,960
61500,960
61501,960
61502,962
61503,962
61504,962
61505,962
61506,963
61507,963
61508,963
61509,965
61510,966
61511,965
61512,966
61513,966
61514,967
61515,968
61516,968
61517,969
61518,970
61519,970
61520,971
61521,971
61522,972
61523,972
61524,972
61525,971
61526,972
61527,973
61528,974
61529,974
61530,974
61531,975
61532,975
61533,976
61534,976
61535,977
61536,978
61537,977
61538,976
61539,975
61540,976
61541,977
61542,978
61543,977
61544,976
61545,977
61546,978
61547,979
61548,979
61549,980
61550,980
61551,980
61552,979
61553,979
61554,980
61555,981
61556,980
61557,981
61558,982
61559,983
61560,984
61561,985
61562,986
61563,987
61564,988
61565,989
61566,990
61567,991
61568,992
61569,993
61570,994
61571,995
61572,996
61573,997
61574,998
61575,999
61576,999
61577,998
61578,997
61579,996
61580,995
61581,995
61582,996
61583,997
61584,998
61585,998
61586,999
61587,1000
61588,1000
61589,1000
61590,1000
61591,1000
61592,1000
61593,1000
61594,999
61595,998
61596,997
61597,996
61598,995
61599,995
61600,994
61601,995
61602,996
61603,997
61604,998
61605,999
61606,998
61607,999
61608,999
61609,1000
61610,1000
61611,999
61612,1000
61613,1000
61614,999
61615,998
61616,997
61617,996
61618,995
61619,994
61620,994
61621,994
61622,994
61623,995
61624,996
61625,997
61626,998
61627,999
61628,998
61629,997
61630,998
61631,998
61632,999
61633,999
61634,1000
61635,1000
61636,999
61637,998
61638,997
61639,996
61640,995
61641,994
61642,993
61643,992
61644,991
61645,992
61646,992
61647,993
61648,994
61649,995
61650,996
61651,995
61652,995
61653,997
61654,996
61655,997
61656,997
61657,998
61658,998
61659,999
61660,1000
61661,1000
61662,999
61663,998
61664,997
61665,996
61666,995
61667,995
61668,996
61669,997
61670,998
61671,999
61672,998
61673,999
61674,1000
61675,1000
61676,1000
61677,1000
61678,999
61679,998
61680,998
61681,999
61682,1000
61683,1000
61684,1000
61685,1000
61686,999
61687,998
61688,997
61689,996
61690,995
61691,994
61692,994
61693,995
61694,996
61695,997
61696,997
61697,997
61698,998
61699,997
61700,998
61701,999
61702,1000
61703,1000
61704,999
61705,1000
61706,1000
61707,999
61708,1000
61709,1000
61710,999
61711,998
61712,997
61713,996
61714,996
61715,997
61716,998
61717,998
61718,999
61719,1000
61720,1000
61721,1000
61722,1000
61723,1000
61724,999
61725,998
61726,997
61727,996
61728,995
61729,995
61730,996
61731,997
61732,998
61733,999
61734,1000
61735,1000
61736,1000
61737,1000
61738,999
61739,998
61740,997
61741,996
61742,995
61743,996
61744,996
61745,997
61746,998
61747,998
61748,999
61749,999
61750,999
61751,1000
61752,1000
61753,1000
61754,999
61755,998
61756,997
61757,996
61758,995
61759,994
61760,993
61761,992
61762,992
61763,993
61764,993
61765,993
61766,993
61767,992
61768,991
61769,990
61770,989
61771,988
61772,988
61773,988
61774,989
61775,989
61776,990
61777,991
61778,990
61779,990
61780,990
61781,990
61782,990
61783,991
61784,992
61785,993
61786,994
61787,995
61788,994
61789,993
61790,993
61791,993
61792,994
61793,995
61794,995
61795,996
61796,996
61797,996
61798,996
61799,997
61800,998
61801,999
61802,1000
61803,1000
61804,999
61805,998
61806,997
61807,996
61808,995
61809,994
61810,995
61811,995
61812,996
61813,997
61814,998
61815,998
61816,998
61817,999
61818,1000
61819,1000
61820,1000
61821,1000
61822,999
61823,998
61824,997
61825,996
61826,996
61827,996
61828,997
61829,998
61830,999
61831,1000
61832,999
61833,1000
61834,1000
61835,1000
61836,999
61837,998
61838,997
61839,996
61840,996
61841,997
61842,998
61843,998
61844,999
61845,1000
61846,1000
